record_id,state,district,taluk,hobli,office_type,rsk_name,office_name,designation,officer_name,cug_number,all_phones,place_of_office,pincode,verification_status,source_sl_no,source_line,source_record_raw
KA_UTTARA_KANNADA_UTTARA_KANNADA_5582,Karnataka,Uttara Kannada,Uttara Kannada,,RSK,JDA Office,RSK JDA Office,"Agriculture Officer, JDA Office, Karwar & I\C ADA Office Karwar",,8277933005,8277933005,JDA Office Karwar,,VERIFIED_FROM_OFFICIAL_SOURCE,4,5582,"JDA Office Karwar | Agriculture Officer, JDA Office, Karwar & I\C ADA Office Karwar | 8277933005"
KA_UTTARA_KANNADA_KARWAR_5586,Karnataka,Uttara Kannada,Karwar,,DEPARTMENT_OFFICE,,"ADA Office, Karwar","Assistant Director of Agriculture, Karwar",,8277933006,8277933006,"ADA Office, Karwar",,VERIFIED_FROM_OFFICIAL_SOURCE,5,5586,"ADA Office, Karwar | Assistant Director of Agriculture, Karwar | 8277933006"
KA_UTTARA_KANNADA_KARWAR_5590,Karnataka,Uttara Kannada,Karwar,,DEPARTMENT_OFFICE,,DATC Kumta,"Assistant Director of Agriculture, DATC Kumta",,8277933009,8277933009,DATC Kumta,,VERIFIED_FROM_OFFICIAL_SOURCE,6,5590,"DATC Kumta | Assistant Director of Agriculture, DATC Kumta | 8277933009"
KA_UTTARA_KANNADA_ANKOLA_5594,Karnataka,Uttara Kannada,Ankola,,DEPARTMENT_OFFICE,,"ADA Office, Ankola","Assistant Director of Agriculture, Ankola",,8277933018,8277933018,"ADA Office, Ankola",,VERIFIED_FROM_OFFICIAL_SOURCE,7,5594,"ADA Office, Ankola | Assistant Director of Agriculture, Ankola | 8277933018"
KA_UTTARA_KANNADA_ANKOLA_5598,Karnataka,Uttara Kannada,Ankola,,RSK,Ankola,RSK Ankola,"Agriculture Officer, Ankola",,8277933022,8277933022,"ADA Office, Ankola",,VERIFIED_FROM_OFFICIAL_SOURCE,8,5598,"ADA Office, Ankola | Agriculture Officer, Ankola | 8277933022"
KA_UTTARA_KANNADA_KUMTA_5602,Karnataka,Uttara Kannada,Kumta,,DEPARTMENT_OFFICE,,"ADA Office, Kumta","Assistant Director of Agriculture, Kumta",,8277933024,8277933024,"ADA Office, Kumta",,VERIFIED_FROM_OFFICIAL_SOURCE,9,5602,"ADA Office, Kumta | Assistant Director of Agriculture, Kumta | 8277933024"
KA_UTTARA_KANNADA_KUMTA_5606,Karnataka,Uttara Kannada,Kumta,,RSK,Kumta,RSK Kumta,"Agriculture Officer, Kumta",,8277933025,8277933025,"ADA Office, Kumta",,VERIFIED_FROM_OFFICIAL_SOURCE,10,5606,"ADA Office, Kumta | Agriculture Officer, Kumta | 8277933025"
KA_UTTARA_KANNADA_HONNAVAR_5610,Karnataka,Uttara Kannada,Honnavar,,DEPARTMENT_OFFICE,,"ADA Office, Honnavar","Assistant Director of Agriculture, Honnavar",,8277933036,8277933036,"ADA Office, Honnavar",,VERIFIED_FROM_OFFICIAL_SOURCE,11,5610,"ADA Office, Honnavar | Assistant Director of Agriculture, Honnavar | 8277933036"
KA_UTTARA_KANNADA_HONNAVAR_5614,Karnataka,Uttara Kannada,Honnavar,,RSK,Honnavar,RSK Honnavar,"Agriculture Officer, Honnavar",,8277933037,8277933037,"ADA Office, Honnavar",,VERIFIED_FROM_OFFICIAL_SOURCE,12,5614,"ADA Office, Honnavar | Agriculture Officer, Honnavar | 8277933037"
KA_UTTARA_KANNADA_HONNAVAR_5618,Karnataka,Uttara Kannada,Honnavar,,RSK,"Manki, Honnavar","RSK Manki, Honnavar","Agriculture Officer, RSK Manki",,8277933038,8277933038,"RSK Manki, Honnavar",,VERIFIED_FROM_OFFICIAL_SOURCE,13,5618,"RSK Manki, Honnavar | Agriculture Officer, RSK Manki | 8277933038"
KA_UTTARA_KANNADA_HONNAVAR_5622,Karnataka,Uttara Kannada,Honnavar,,RSK,"Hadinbal, Honnavar","RSK Hadinbal, Honnavar","Agriculture Officer, RSK Hadinbal",,8277933039,8277933039,"RSK Hadinbal, Honnavar",,VERIFIED_FROM_OFFICIAL_SOURCE,14,5622,"RSK Hadinbal, Honnavar | Agriculture Officer, RSK Hadinbal | 8277933039"
KA_UTTARA_KANNADA_HONNAVAR_5626,Karnataka,Uttara Kannada,Honnavar,,RSK,"Mavinkurve, Honnavar","RSK Mavinkurve, Honnavar","Agriculture Officer, RSK Mavinkurve",,8277933041,8277933041,"RSK Mavinkurve, Honnavar",,VERIFIED_FROM_OFFICIAL_SOURCE,15,5626,"RSK Mavinkurve, Honnavar | Agriculture Officer, RSK Mavinkurve | 8277933041"
KA_UTTARA_KANNADA_BHATKAL_5630,Karnataka,Uttara Kannada,Bhatkal,,DEPARTMENT_OFFICE,,"ADA Office, Bhatkal","Assistant Director of Agriculture, Bhatkal",,8277933042,8277933042,"ADA Office, Bhatkal",,VERIFIED_FROM_OFFICIAL_SOURCE,16,5630,"ADA Office, Bhatkal | Assistant Director of Agriculture, Bhatkal | 8277933042"
KA_UTTARA_KANNADA_SIRSI_5634,Karnataka,Uttara Kannada,Sirsi,,DEPARTMENT_OFFICE,,"ADA Office, Sirsi","Assistant Director of Agriculture, Sirsi",,8277933045,8277933045,"ADA Office, Sirsi",,VERIFIED_FROM_OFFICIAL_SOURCE,17,5634,"ADA Office, Sirsi | Assistant Director of Agriculture, Sirsi | 8277933045"
KA_UTTARA_KANNADA_MUNDGOD_5638,Karnataka,Uttara Kannada,Mundgod,,DEPARTMENT_OFFICE,,"ADA Office, Mundgod","Assistant Director of Agriculture, Mundgod",,8277933047,8277933047,"ADA Office, Mundgod",,VERIFIED_FROM_OFFICIAL_SOURCE,18,5638,"ADA Office, Mundgod | Assistant Director of Agriculture, Mundgod | 8277933047"
KA_UTTARA_KANNADA_BHATKAL_5642,Karnataka,Uttara Kannada,Bhatkal,,RSK,Bhatkal,RSK Bhatkal,"Agriculture Officer, Bhatkal",,8277933049,8277933049,"ADA Office, Bhatkal",,VERIFIED_FROM_OFFICIAL_SOURCE,19,5642,"ADA Office, Bhatkal | Agriculture Officer, Bhatkal | 8277933049"
KA_UTTARA_KANNADA_SIRSI_5646,Karnataka,Uttara Kannada,Sirsi,,DEPARTMENT_OFFICE,,"ADA Office, Sirsi","Agriculture Officer(TO), Sirsi & Yellapur(incharge)",,8277933050,8277933050,"ADA Office, Sirsi",,VERIFIED_FROM_OFFICIAL_SOURCE,20,5646,"ADA Office, Sirsi | Agriculture Officer(TO), Sirsi & Yellapur(incharge) | 8277933050"
KA_UTTARA_KANNADA_SIRSI_5650,Karnataka,Uttara Kannada,Sirsi,,RSK,DDA Office Sirsi,RSK DDA Office Sirsi,"Agriculture Officer, DDA Office Sirsi",,8277933054,8277933054,DDA 2 Office Sirsi,,VERIFIED_FROM_OFFICIAL_SOURCE,21,5650,"DDA 2 Office Sirsi | Agriculture Officer, DDA Office Sirsi | 8277933054"
KA_UTTARA_KANNADA_SIRSI_5654,Karnataka,Uttara Kannada,Sirsi,,RSK,"Banavasi, Sirsi","RSK Banavasi, Sirsi","Agriculture Officer, RSK Banavasi",,8277933057,8277933057,"RSK Banavasi, Sirsi",,VERIFIED_FROM_OFFICIAL_SOURCE,22,5654,"RSK Banavasi, Sirsi | Agriculture Officer, RSK Banavasi | 8277933057"
KA_UTTARA_KANNADA_SIDDAPUR_5658,Karnataka,Uttara Kannada,Siddapur,,DEPARTMENT_OFFICE,,"ADA Office, Siddapur","Assistant Director of Agriculture, Siddapur",,8277933058,8277933058,"ADA Office, Siddapur",,VERIFIED_FROM_OFFICIAL_SOURCE,23,5658,"ADA Office, Siddapur | Assistant Director of Agriculture, Siddapur | 8277933058"
KA_UTTARA_KANNADA_SIDDAPUR_5662,Karnataka,Uttara Kannada,Siddapur,,RSK,Siddapur,RSK Siddapur,"Agriculture Officer, Siddapur",,8277933059,8277933059,"ADA Office, Siddapur",,VERIFIED_FROM_OFFICIAL_SOURCE,24,5662,"ADA Office, Siddapur | Agriculture Officer, Siddapur | 8277933059"
KA_UTTARA_KANNADA_SIDDAPUR_5666,Karnataka,Uttara Kannada,Siddapur,,RSK,"Kondli, Siddapur","RSK Kondli, Siddapur","Agriculture Officer, Kondli",,8277933060,8277933060,"RSK Kondli, Siddapur",,VERIFIED_FROM_OFFICIAL_SOURCE,25,5666,"RSK Kondli, Siddapur | Agriculture Officer, Kondli | 8277933060"
KA_UTTARA_KANNADA_SIDDAPUR_5670,Karnataka,Uttara Kannada,Siddapur,,RSK,"Umbalmane, Siddapur","RSK Umbalmane, Siddapur","Agriculture Officer, RSK Umbalmane",,8277933062,8277933062,"RSK Umbalmane, Siddapur",,VERIFIED_FROM_OFFICIAL_SOURCE,26,5670,"RSK Umbalmane, Siddapur | Agriculture Officer, RSK Umbalmane | 8277933062"
