original_path,processed_path,action,reason,dataset,crop,class
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-25-_JPG.rf.ff3c77e1661e0db9271eaf6b49c9eab1.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-25-_JPG.rf.ff3c77e1661e0db9271eaf6b49c9eab1.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-26-_JPG.rf.95179375be6727f1482f0e92080f2947.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-26-_JPG.rf.95179375be6727f1482f0e92080f2947.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-27-_JPG.rf.d888f54217cf29c0954c48ed436f41b2.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-27-_JPG.rf.d888f54217cf29c0954c48ed436f41b2.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-28-_JPG.rf.632323ef19d90c0ce4cafce4fc4ab9f6.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-28-_JPG.rf.632323ef19d90c0ce4cafce4fc4ab9f6.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-29-_JPG.rf.70d79c3359fb11252d9036dbaf1f5763.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-29-_JPG.rf.70d79c3359fb11252d9036dbaf1f5763.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-3-_jpg.rf.47fc17505b42693d63a3be9dc2fae376.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-3-_jpg.rf.47fc17505b42693d63a3be9dc2fae376.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-30-_JPG.rf.98e74d42b3081f18ac2ebb86f99e6896.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-30-_JPG.rf.98e74d42b3081f18ac2ebb86f99e6896.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-31-_JPG.rf.5cf04f2c845f967cbdc23ed573cc6684.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-31-_JPG.rf.5cf04f2c845f967cbdc23ed573cc6684.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-32-_JPG.rf.5dc9bb476216e6ded70d410f852170fb.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-32-_JPG.rf.5dc9bb476216e6ded70d410f852170fb.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-34-_JPG.rf.3aaf5fdbeff2daee217d8670ac90996c.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-34-_JPG.rf.3aaf5fdbeff2daee217d8670ac90996c.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-36-_JPG.rf.3d50019696530a319ebe7602bbed044a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-36-_JPG.rf.3d50019696530a319ebe7602bbed044a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-37-_JPG.rf.13faf467ee4290c17064c4edd57f381b.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-37-_JPG.rf.13faf467ee4290c17064c4edd57f381b.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-38-_JPG.rf.985484a69a404d8db669a0ff55773779.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-38-_JPG.rf.985484a69a404d8db669a0ff55773779.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-39-_JPG.rf.0ea06163a455c12a4c0263c3f89684bb.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-39-_JPG.rf.0ea06163a455c12a4c0263c3f89684bb.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-4-_JPG.rf.1e0ed1944525a2640d3bf95143991216.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-4-_JPG.rf.1e0ed1944525a2640d3bf95143991216.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-40-_JPG.rf.43cb5e65a715ed7f70ea45f9eee6b87a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-40-_JPG.rf.43cb5e65a715ed7f70ea45f9eee6b87a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-43-_JPG.rf.088780f315b8ad51f74491574bf5226f.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-43-_JPG.rf.088780f315b8ad51f74491574bf5226f.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-44-_JPG.rf.44fd9e8897318b19d74af12b27c6f8c3.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-44-_JPG.rf.44fd9e8897318b19d74af12b27c6f8c3.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-45-_JPG.rf.a81b18e94300acad0f9f923dde7c3a4b.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-45-_JPG.rf.a81b18e94300acad0f9f923dde7c3a4b.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-46-_JPG.rf.391d5d9f60edc995515174f44bec8186.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-46-_JPG.rf.391d5d9f60edc995515174f44bec8186.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-47-_JPG.rf.a330b56fe63c69a9997146b16595828c.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-47-_JPG.rf.a330b56fe63c69a9997146b16595828c.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-50-_JPG.rf.5ab84f81cb5c8752a945b49f8c8b0348.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-50-_JPG.rf.5ab84f81cb5c8752a945b49f8c8b0348.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-51-_JPG.rf.7d5c5079d73d4b156527dcf535e9c490.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-51-_JPG.rf.7d5c5079d73d4b156527dcf535e9c490.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-52-_JPG.rf.1bdcc4a5f7568a6beb1fcedfcad426c6.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-52-_JPG.rf.1bdcc4a5f7568a6beb1fcedfcad426c6.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-53-_JPG.rf.aef8c851a5831c79d48e76ceb4826087.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-53-_JPG.rf.aef8c851a5831c79d48e76ceb4826087.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-54-_JPG.rf.d423a519945a2daf2c7f4356dfdcc6c8.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-54-_JPG.rf.d423a519945a2daf2c7f4356dfdcc6c8.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-56-_JPG.rf.e75780bdba7342dacb517f87d4bad2f5.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-56-_JPG.rf.e75780bdba7342dacb517f87d4bad2f5.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-57-_JPG.rf.e8599cf4ef71d58fe2aa9bd5c93ae5c1.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-57-_JPG.rf.e8599cf4ef71d58fe2aa9bd5c93ae5c1.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-59-_JPG.rf.6e83e6b9692e256992b9b75c3816cb95.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-59-_JPG.rf.6e83e6b9692e256992b9b75c3816cb95.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-60-_JPG.rf.41c6753c93bfa0295d5e0082dd8c7d1a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-60-_JPG.rf.41c6753c93bfa0295d5e0082dd8c7d1a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-61-_JPG.rf.6eac176b80a01a5394e1d26d7fdf7af9.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-61-_JPG.rf.6eac176b80a01a5394e1d26d7fdf7af9.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-63-_JPG.rf.4694526a57494d7f5bf1bd5af4f2dcfb.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-63-_JPG.rf.4694526a57494d7f5bf1bd5af4f2dcfb.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-64-_JPG.rf.90999dfbcd5b3835a99f6dac3fa3dfb0.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-64-_JPG.rf.90999dfbcd5b3835a99f6dac3fa3dfb0.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-65-_JPG.rf.90243be61799c79bf65c8ab7a14da530.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-65-_JPG.rf.90243be61799c79bf65c8ab7a14da530.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-66-_JPG.rf.e0ae6cd68233d875f134119bfd42f265.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-66-_JPG.rf.e0ae6cd68233d875f134119bfd42f265.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-67-_JPG.rf.3b468352bea5c66e72ef3581de2818d0.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-67-_JPG.rf.3b468352bea5c66e72ef3581de2818d0.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-7-_JPG.rf.629850dc2b9716683c57d59c2da96b53.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-7-_JPG.rf.629850dc2b9716683c57d59c2da96b53.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-70-_JPG.rf.4c34d485de9414f27fad38469a8deecc.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-70-_JPG.rf.4c34d485de9414f27fad38469a8deecc.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-71-_JPG.rf.2fbfe6fd60b0427ffec4977708bfce9e.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-71-_JPG.rf.2fbfe6fd60b0427ffec4977708bfce9e.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-73-_JPG.rf.b415b5632e148e7731a1608b650f95f8.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-73-_JPG.rf.b415b5632e148e7731a1608b650f95f8.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-75-_JPG.rf.c8f2a3d85eeb2246b84db3a4fd1dcbc6.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-75-_JPG.rf.c8f2a3d85eeb2246b84db3a4fd1dcbc6.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_RR-76-_JPG.rf.6e02a10b542ed75dbfa0046f1334140a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-76-_JPG.rf.6e02a10b542ed75dbfa0046f1334140a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
